commodity_name,state,district,market,min_price,max_price,modal_price,price_date,year,month,season,latitude,longitude
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,82,80,2019-10-30,2019,10,Kharif,27.1767,78.0081
Garlic,Uttar Pradesh,Agra,Agra,69,72,71,2019-09-26,2019,9,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,64,67,66,2019-09-26,2019,9,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,82,81,2019-11-02,2019,11,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,68,71,69,2019-09-17,2019,9,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,81,80,2019-09-26,2019,9,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,84,86,85,2019-11-28,2019,11,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,81,80,2019-09-13,2019,9,Kharif,27.1767,78.0081
Garlic,Uttar Pradesh,Agra,Agra,68,70,69,2019-09-25,2019,9,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,66,68,67,2019-11-07,2019,11,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,82,81,2019-10-05,2019,10,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,82,80,2019-09-25,2019,9,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,69,72,70,2019-11-28,2019,11,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,82,80,2019-09-27,2019,9,Kharif,27.1767,78.0081
Garlic,Uttar Pradesh,Agra,Agra,65,68,67,2019-09-24,2019,9,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,68,71,70,2019-09-24,2019,9,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,82,81,2019-10-18,2019,10,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,76,77,76,2019-12-23,2019,12,Rabi,27.1767,78.0081
Garlic,Uttar Pradesh,Agra,Agra,66,68,67,2019-09-23,2019,9,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,68,71,69,2019-09-23,2019,9,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,83,81,2019-10-16,2019,10,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,83,85,84,2019-11-26,2019,11,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,64,68,66,2019-10-22,2019,10,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,65,68,66,2019-11-05,2019,11,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,66,68,67,2019-11-20,2019,11,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,82,81,2019-10-25,2019,10,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,73,76,74,2019-12-07,2019,12,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,83,85,84,2019-11-25,2019,11,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,81,83,82,2019-11-20,2019,11,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,70,73,71,2019-12-04,2019,12,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,89,91,90,2019-12-13,2019,12,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,86,88,87,2019-12-07,2019,12,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,82,84,83,2019-11-22,2019,11,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,83,85,84,2019-11-23,2019,11,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,65,67,66,2019-11-13,2019,11,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,83,81,2019-11-15,2019,11,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,74,77,76,2019-12-13,2019,12,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,74,76,75,2019-12-10,2019,12,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,84,87,86,2019-12-02,2019,12,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,69,72,71,2019-11-30,2019,11,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,91,90,2019-12-16,2019,12,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,66,68,67,2019-11-21,2019,11,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,85,87,86,2019-11-30,2019,11,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,73,75,74,2019-12-06,2019,12,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,72,75,74,2019-12-05,2019,12,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,75,77,76,2019-12-16,2019,12,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,69,72,71,2019-11-29,2019,11,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,88,91,90,2019-12-17,2019,12,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,86,89,88,2019-12-30,2019,12,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,74,77,76,2019-12-30,2019,12,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,85,88,87,2019-12-05,2019,12,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,86,88,87,2019-12-06,2019,12,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,75,78,76,2019-12-17,2019,12,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,92,90,2019-12-18,2019,12,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,75,78,77,2019-12-18,2019,12,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,86,89,87,2019-12-09,2019,12,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,89,91,90,2019-12-24,2019,12,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,73,76,75,2019-12-09,2019,12,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,76,78,76,2019-12-24,2019,12,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,87,89,88,2019-12-31,2019,12,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,88,91,90,2019-12-19,2019,12,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,75,78,76,2019-12-19,2019,12,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,89,91,90,2019-12-28,2019,12,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,86,89,88,2019-12-28,2019,12,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,75,77,76,2019-12-31,2019,12,Rabi,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,57,60,59,2021-03-02,2021,3,Rabi,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,62,65,63,2021-03-08,2021,3,Rabi,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,62,65,63,2021-03-09,2021,3,Rabi,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,62,65,64,2021-03-16,2021,3,Rabi,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,77,80,79,2021-05-05,2021,5,Zaid,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,86,88,87,2021-05-17,2021,5,Zaid,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,98,100,99,2021-05-17,2021,5,Zaid,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,91,94,93,2021-07-07,2021,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,91,94,93,2021-07-12,2021,7,Kharif,27.1767,78.0081
Mustard,Uttar Pradesh,Agra,Agra,65,67,66,2021-05-17,2021,5,Zaid,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,62,65,64,2021-03-18,2021,3,Rabi,27.1767,78.0081
Pomegranate,Uttar Pradesh,Agra,Agra,57,60,59,2021-05-11,2021,5,Zaid,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,91,93,92,2021-05-06,2021,5,Zaid,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,84,87,85,2021-05-11,2021,5,Zaid,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,97,100,99,2021-05-11,2021,5,Zaid,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,84,87,85,2021-07-22,2021,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,89,92,90,2021-07-03,2021,7,Kharif,27.1767,78.0081
Mustard,Uttar Pradesh,Agra,Agra,60,62,61,2021-07-03,2021,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,86,88,86,2021-03-25,2021,3,Rabi,27.1767,78.0081
Mustard,Uttar Pradesh,Agra,Agra,59,62,61,2021-07-13,2021,7,Kharif,27.1767,78.0081
Pomegranate,Uttar Pradesh,Agra,Agra,54,57,56,2021-07-22,2021,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,86,88,87,2021-03-19,2021,3,Rabi,27.1767,78.0081
Pomegranate,Uttar Pradesh,Agra,Agra,55,58,56,2021-04-23,2021,4,Zaid,27.1767,78.0081
Garlic,Uttar Pradesh,Agra,Agra,67,69,68,2021-03-10,2021,3,Rabi,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,91,94,93,2021-07-08,2021,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,77,80,78,2021-05-03,2021,5,Zaid,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,90,93,91,2021-04-23,2021,4,Zaid,27.1767,78.0081
Mustard,Uttar Pradesh,Agra,Agra,62,64,63,2021-07-29,2021,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,85,88,86,2021-05-19,2021,5,Zaid,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,98,100,99,2021-05-19,2021,5,Zaid,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,90,92,91,2021-05-19,2021,5,Zaid,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,62,65,64,2021-03-10,2021,3,Rabi,27.1767,78.0081
Garlic,Uttar Pradesh,Agra,Agra,66,69,68,2021-03-05,2021,3,Rabi,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,89,92,91,2021-07-22,2021,7,Kharif,27.1767,78.0081
Pomegranate,Uttar Pradesh,Agra,Agra,57,60,59,2021-05-22,2021,5,Zaid,27.1767,78.0081
Garlic,Uttar Pradesh,Agra,Agra,60,62,61,2021-03-16,2021,3,Rabi,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,63,65,64,2021-03-17,2021,3,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,95,98,96,2021-03-01,2021,3,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,95,98,96,2021-04-03,2021,4,Zaid,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,77,80,78,2021-04-29,2021,4,Zaid,27.1767,78.0081
Mustard,Uttar Pradesh,Agra,Agra,71,73,72,2021-09-30,2021,9,Kharif,27.1767,78.0081
Lemon,Uttar Pradesh,Agra,Agra,63,65,64,2021-04-29,2021,4,Zaid,27.1767,78.0081
Mustard,Uttar Pradesh,Agra,Agra,63,65,64,2021-04-29,2021,4,Zaid,27.1767,78.0081
Pomegranate,Uttar Pradesh,Agra,Agra,55,58,57,2021-04-29,2021,4,Zaid,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,96,98,96,2021-03-25,2021,3,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,88,91,90,2021-05-22,2021,5,Zaid,27.1767,78.0081
Garlic,Uttar Pradesh,Agra,Agra,57,60,59,2021-04-19,2021,4,Zaid,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,95,98,97,2021-03-05,2021,3,Rabi,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,89,92,90,2021-05-31,2021,5,Zaid,27.1767,78.0081
Bottle+gourd,Uttar Pradesh,Mirzapur,Ahirora,2,4,3,2019-08-19,2019,8,Kharif,25.1449,82.5706
Bottle+gourd,Uttar Pradesh,Mirzapur,Ahirora,2,3,3,2019-09-03,2019,9,Kharif,25.1449,82.5706
Bottle+gourd,Uttar Pradesh,Mirzapur,Ahirora,3,4,3,2019-09-27,2019,9,Kharif,25.1449,82.5706
Raddish,Uttar Pradesh,Mirzapur,Ahirora,2,3,3,2019-12-17,2019,12,Rabi,25.1449,82.5706
Tomato,Uttar Pradesh,Mirzapur,Ahirora,1,2,2,2021-03-08,2021,3,Rabi,25.1449,82.5706
Cauliflower,Uttar Pradesh,Mirzapur,Ahirora,1,1,1,2021-03-08,2021,3,Rabi,25.1449,82.5706
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,70,130,110,2019-05-22,2019,5,Zaid,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,85,120,105,2019-05-23,2019,5,Zaid,23.0225,72.5714
Yam+(Ratalu),Gujarat,Ahmedabad,Ahmedabad,60,65,63,2019-05-24,2019,5,Zaid,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,80,110,100,2019-05-24,2019,5,Zaid,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,85,115,102,2019-05-27,2019,5,Zaid,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,50,70,61,2019-05-27,2019,5,Zaid,23.0225,72.5714
Yam+(Ratalu),Gujarat,Ahmedabad,Ahmedabad,45,65,56,2019-05-27,2019,5,Zaid,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,80,97,90,2019-05-29,2019,5,Zaid,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,70,120,96,2019-06-10,2019,6,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,40,70,56,2019-06-10,2019,6,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,90,135,113,2019-06-13,2019,6,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,60,70,66,2019-05-28,2019,5,Zaid,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,70,130,102,2019-06-11,2019,6,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,90,95,93,2019-06-12,2019,6,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,90,125,108,2019-06-18,2019,6,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,50,60,56,2019-06-15,2019,6,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,90,100,96,2019-07-03,2019,7,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,80,120,101,2019-06-25,2019,6,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,85,130,108,2019-06-21,2019,6,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,90,120,110,2019-06-19,2019,6,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,85,120,103,2019-06-24,2019,6,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,45,70,59,2019-06-24,2019,6,Kharif,23.0225,72.5714
Groundnut+pods+(raw),Gujarat,Ahmedabad,Ahmedabad,70,80,76,2019-07-06,2019,7,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,90,120,106,2019-06-26,2019,6,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,87,120,105,2019-06-27,2019,6,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,55,75,66,2019-07-03,2019,7,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,80,98,90,2019-07-02,2019,7,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,60,85,74,2019-07-22,2019,7,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,95,105,101,2019-07-08,2019,7,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,85,95,91,2019-07-24,2019,7,Kharif,23.0225,72.5714
Groundnut+pods+(raw),Gujarat,Ahmedabad,Ahmedabad,50,60,56,2019-06-28,2019,6,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,95,105,102,2019-07-05,2019,7,Kharif,23.0225,72.5714
Groundnut+pods+(raw),Gujarat,Ahmedabad,Ahmedabad,70,75,73,2019-07-05,2019,7,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,70,85,80,2019-07-06,2019,7,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,60,80,71,2019-07-05,2019,7,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,95,105,100,2019-07-06,2019,7,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,60,100,81,2019-07-10,2019,7,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,90,102,97,2019-07-18,2019,7,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,90,105,99,2019-07-10,2019,7,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,70,100,86,2019-07-18,2019,7,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,70,80,76,2019-07-31,2019,7,Kharif,23.0225,72.5714
Yam+(Ratalu),Gujarat,Ahmedabad,Ahmedabad,60,70,66,2019-07-18,2019,7,Kharif,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,30,75,56,2019-08-05,2019,8,Kharif,23.0225,72.5714
Yam+(Ratalu),Gujarat,Ahmedabad,Ahmedabad,45,70,59,2019-07-06,2019,7,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,75,110,93,2019-07-08,2019,7,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,80,100,95,2019-07-20,2019,7,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,75,90,84,2019-08-09,2019,8,Kharif,23.0225,72.5714
Groundnut+pods+(raw),Gujarat,Ahmedabad,Ahmedabad,65,70,69,2019-07-08,2019,7,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,25,90,75,2019-07-09,2019,7,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,90,100,96,2019-08-08,2019,8,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,35,90,80,2019-07-25,2019,7,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,95,100,99,2019-07-09,2019,7,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,75,85,81,2019-08-09,2019,8,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,80,100,90,2019-07-20,2019,7,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,50,80,66,2019-08-22,2019,8,Kharif,23.0225,72.5714
Groundnut+pods+(raw),Gujarat,Ahmedabad,Ahmedabad,65,70,68,2019-07-26,2019,7,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,80,90,86,2019-07-23,2019,7,Kharif,23.0225,72.5714
Groundnut+pods+(raw),Gujarat,Ahmedabad,Ahmedabad,60,65,63,2019-07-23,2019,7,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,40,90,70,2019-07-26,2019,7,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,90,110,101,2019-07-23,2019,7,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,70,90,81,2019-08-01,2019,8,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,80,90,86,2019-07-29,2019,7,Kharif,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,35,75,57,2019-08-30,2019,8,Kharif,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,30,70,56,2019-08-31,2019,8,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,80,100,91,2019-08-10,2019,8,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,90,110,93,2019-08-07,2019,8,Kharif,23.0225,72.5714
Groundnut+pods+(raw),Gujarat,Ahmedabad,Ahmedabad,40,80,61,2019-08-10,2019,8,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,50,80,68,2019-08-07,2019,8,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,80,110,96,2019-07-24,2019,7,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,80,85,83,2019-07-30,2019,7,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,40,70,56,2019-08-16,2019,8,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,65,85,76,2019-08-20,2019,8,Kharif,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,50,100,76,2019-08-20,2019,8,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,50,80,66,2019-08-20,2019,8,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,50,90,71,2019-08-14,2019,8,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,50,80,70,2019-08-03,2019,8,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,60,85,75,2019-08-21,2019,8,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,30,70,56,2019-08-30,2019,8,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,50,70,61,2019-08-26,2019,8,Kharif,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,50,90,73,2019-10-01,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,70,120,96,2019-10-11,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,55,80,70,2019-08-27,2019,8,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,60,100,85,2019-09-14,2019,9,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,60,85,74,2019-08-26,2019,8,Kharif,23.0225,72.5714
Groundnut+pods+(raw),Gujarat,Ahmedabad,Ahmedabad,65,75,71,2019-08-13,2019,8,Kharif,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,30,85,59,2019-08-13,2019,8,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,50,75,64,2019-08-23,2019,8,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,60,70,66,2019-09-03,2019,9,Kharif,23.0225,72.5714
Groundnut+pods+(raw),Gujarat,Ahmedabad,Ahmedabad,60,70,68,2019-08-23,2019,8,Kharif,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,50,80,68,2019-08-23,2019,8,Kharif,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,45,70,62,2019-09-20,2019,9,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,50,70,63,2019-08-28,2019,8,Kharif,23.0225,72.5714
Drumstick,Gujarat,Ahmedabad,Ahmedabad,40,110,90,2019-11-15,2019,11,Rabi,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,60,85,75,2019-11-05,2019,11,Rabi,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,40,90,70,2019-10-09,2019,10,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,53,58,56,2019-09-26,2019,9,Kharif,23.0225,72.5714
Drumstick,Gujarat,Ahmedabad,Ahmedabad,40,100,71,2019-11-18,2019,11,Rabi,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,50,90,63,2019-10-18,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,150,160,155,2019-09-28,2019,9,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,65,80,73,2019-09-05,2019,9,Kharif,23.0225,72.5714
Ginger(Green),Gujarat,Ahmedabad,Ahmedabad,50,65,59,2019-10-03,2019,10,Kharif,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,50,90,75,2019-10-03,2019,10,Kharif,23.0225,72.5714
Guar,Gujarat,Ahmedabad,Ahmedabad,50,80,66,2019-10-19,2019,10,Kharif,23.0225,72.5714
Peas+Wet,Gujarat,Ahmedabad,Ahmedabad,140,160,155,2019-09-30,2019,9,Kharif,23.0225,72.5714
